Longitud de onda (nm),% de transmisión T 80[1],% de transmisión T 80[2],% de transmisión T 80[3],% de transmisión T 120[1],% de transmisión T 120[2],% de transmisión T 120[3],% de transmisión T 240[1],% de transmisión T 240[2],% de transmisión T 240[3],% de transmisión T 320[1],% de transmisión T 320[2],% de transmisión T 320[3],% de transmisión T 400[1],% de transmisión T 400[2],% de transmisión T 400[3],% de transmisión T 600[1],% de transmisión T 600[2],% de transmisión T 600[3],% de transmisión T Null[1],% de transmisión T Null[2],% de transmisión T Null[3],% de transmisión D Null[1],% de transmisión D Null[2],% de transmisión D Null[3],% de transmisión D 80[1],% de transmisión D 80[2],% de transmisión D 80[3],% de transmisión D 120[1],% de transmisión D 120[2],% de transmisión D 120[3],% de transmisión D 240[1],% de transmisión D 240[2],% de transmisión D 240[3],% de transmisión D 320[1],% de transmisión D 320[2],% de transmisión D 400[1],% de transmisión D 400[2],% de transmisión D 600[1],% de transmisión D 600[2]
480,89.921218,84.975798,84.983792,92.515237,92.509533,92.550242,92.453485,92.524010,92.490057,94.178787,94.208257,94.284426,94.218874,94.219356,94.268756,92.455446,92.469519,92.480342,95.148345,95.037138,95.055484,3.534760,3.511315,3.525706,67.904389,67.981828,68.059646,59.753969,59.801793,59.832162,56.674442,56.694043,56.728034,30.564411,30.692715,25.256811,25.380066,27.257098,27.327518
479,89.94712,85.153589,85.096233,92.526813,92.572522,92.566733,92.518287,92.547402,92.512294,94.229136,94.199809,94.237559,94.258039,94.262758,94.244318,92.442891,92.449282,92.462285,95.107117,95.014756,95.026537,3.530764,3.513859,3.518377,67.974104,68.022642,68.121295,59.846046,59.841804,59.854400,56.725472,56.725829,56.816013,30.582556,30.658712,25.324179,25.398204,27.377759,27.343285
478,89.907744,84.883445,85.037948,92.520863,92.509619,92.532311,92.434613,92.439363,92.481996,94.175308,94.216177,94.250899,94.203330,94.205021,94.210147,92.415155,92.439303,92.434124,95.079633,94.955316,94.984618,3.585990,3.498864,3.603783,67.923909,68.014883,68.047939,59.808595,59.818704,59.788432,56.738304,56.730169,56.805407,30.595821,30.568286,25.395154,25.509569,27.278683,27.336527
477,89.906427,84.913998,85.04419,92.501488,92.535900,92.480119,92.459605,92.497252,92.468861,94.214973,94.203569,94.318631,94.230264,94.208081,94.253843,92.414852,92.410656,92.467035,95.083586,94.981527,94.986585,3.531052,3.504428,3.516216,67.964119,68.070832,68.083245,59.872831,59.831351,59.859465,56.717007,56.808325,56.803654,30.569192,30.667682,25.394483,25.433734,27.385556,27.381496
476,89.801272,84.885533,84.939039,92.421248,92.439356,92.479465,92.472614,92.435893,92.454981,94.174427,94.164686,94.286862,94.168154,94.125387,94.162875,92.351487,92.399761,92.421208,95.057867,94.909830,94.910410,3.522980,3.487374,3.543282,67.985755,68.016489,68.097706,59.806783,59.848336,59.832751,56.781266,56.769973,56.766191,30.515699,30.582976,25.332350,25.310367,27.332001,27.432229
475,89.809288,84.836149,85.004776,92.453039,92.492415,92.483496,92.478534,92.496694,92.526146,94.172451,94.209700,94.247748,94.140461,94.127935,94.211026,92.358504,92.398271,92.425743,95.094391,94.926488,94.973114,3.514848,3.546286,3.566917,68.002380,68.112252,68.121677,59.832600,59.867390,59.905407,56.755380,56.859942,56.836454,30.705049,30.706470,25.351893,25.366162,27.411914,27.436032
474,89.822251,84.872003,84.874263,92.479868,92.480916,92.510738,92.463403,92.459775,92.497348,94.254282,94.209586,94.315045,94.223949,94.222744,94.178412,92.431210,92.461925,92.461107,95.083790,94.985398,94.992261,3.566438,3.536176,3.492316,68.049891,68.113646,68.125755,59.809069,59.854277,59.882769,56.853033,56.854812,56.789246,30.668221,30.737649,25.319869,25.476205,27.386974,27.440815
473,89.840153,84.901303,84.975124,92.472611,92.462883,92.499670,92.519373,92.526132,92.541532,94.253294,94.247776,94.306062,94.295430,94.208636,94.170496,92.440811,92.444962,92.482031,95.154475,94.991795,95.071840,3.498385,3.551378,3.544995,68.050653,68.139561,68.143489,59.869057,59.872351,59.909427,56.807735,56.846066,56.840685,30.695560,30.741195,25.414931,25.465286,27.425055,27.501637
472,89.848868,84.907985,84.906794,92.470161,92.481804,92.479490,92.488937,92.500874,92.490219,94.301299,94.324182,94.346904,94.300346,94.256025,94.248866,92.473772,92.517347,92.453592,95.167607,95.051994,95.059746,3.529808,3.524284,3.492330,68.096943,68.097765,68.102421,59.873596,59.891136,59.893283,56.852824,56.879436,56.891602,30.690683,30.639891,25.320953,25.398426,27.389963,27.463551
471,89.865079,84.921229,84.838826,92.432949,92.410323,92.479585,92.498397,92.521488,92.504927,94.291606,94.299418,94.415045,94.268594,94.275913,94.256097,92.495484,92.500203,92.493260,95.155565,95.015201,95.033137,3.501781,3.537053,3.570724,68.116205,68.110710,68.168738,59.896533,59.904053,59.893883,56.939327,56.952143,56.972329,30.702980,30.759142,25.304390,25.421556,27.457354,27.574855
470,89.862275,84.868679,84.948249,92.439600,92.463020,92.492649,92.501754,92.548903,92.558593,94.280076,94.346154,94.400358,94.298376,94.244680,94.253780,92.466500,92.468780,92.484214,95.164017,95.024033,95.068208,3.544352,3.589301,3.573324,68.108576,68.185245,68.183060,59.917937,59.956850,59.906604,56.936395,56.921577,56.934771,30.643277,30.743094,25.366480,25.403818,27.473136,27.498238
469,89.833645,84.685332,84.903875,92.397185,92.456460,92.466223,92.398650,92.459018,92.445384,94.267243,94.289793,94.386365,94.288781,94.255319,94.262531,92.466091,92.420970,92.507571,95.112074,94.979641,95.029913,3.542502,3.543136,3.565691,68.111180,68.216170,68.225361,59.938666,59.944308,59.969235,56.947736,56.961792,56.992592,30.657602,30.697614,25.375387,25.388309,27.490030,27.528153
468,89.843525,84.951359,84.981066,92.462002,92.468443,92.471909,92.537733,92.517152,92.582433,94.315336,94.330482,94.386650,94.228119,94.266348,94.298018,92.490419,92.486288,92.519709,95.136677,95.000131,95.002528,3.535946,3.543528,3.497912,68.142792,68.210709,68.229229,59.882144,59.933416,59.970939,57.007167,57.032079,57.010337,30.712941,30.818400,25.366387,25.480792,27.601940,27.586775
467,89.833993,84.830615,84.848379,92.415865,92.458015,92.439750,92.456480,92.442370,92.507127,94.281273,94.289116,94.356920,94.234873,94.207580,94.242991,92.432009,92.438994,92.417509,95.118722,94.993035,95.011344,3.482960,3.543187,3.502222,68.109517,68.189521,68.228378,59.909153,59.931223,59.922078,56.985757,57.005133,56.995540,30.759539,30.700004,25.359899,25.409891,27.494467,27.573117
466,89.819724,84.796277,84.884782,92.410230,92.453001,92.458637,92.443113,92.476668,92.501116,94.300949,94.290886,94.376557,94.229846,94.267922,94.195805,92.396606,92.461844,92.484356,95.053415,95.019004,94.987369,3.477447,3.547139,3.638057,68.174958,68.224619,68.250649,59.911079,59.976898,59.945007,57.002926,56.994164,57.072009,30.726176,30.822279,25.361778,25.505597,27.503546,27.574457
465,89.752395,84.745451,84.841427,92.370253,92.384437,92.373551,92.413313,92.425506,92.480080,94.313411,94.277675,94.349657,94.213295,94.212655,94.193882,92.440186,92.451657,92.432907,95.089439,94.973607,94.969572,3.522786,3.566034,3.535816,68.178364,68.249607,68.254710,59.955834,59.966402,59.941470,56.988997,57.035915,57.044060,30.738916,30.662091,25.348186,25.344345,27.563327,27.595970
464,89.658689,84.589108,84.73134,92.217729,92.249449,92.273868,92.257464,92.246775,92.315295,94.051772,94.108689,94.142754,93.942293,93.922289,93.930595,92.197502,92.167554,92.193860,94.860474,94.751279,94.723314,3.541956,3.495461,3.589009,68.154207,68.147459,68.247181,59.884384,59.918629,59.930847,56.983124,56.995828,57.001025,30.647991,30.564125,25.293852,25.390436,27.482853,27.581378
463,89.655741,84.540053,84.653859,92.243235,92.235820,92.257981,92.276900,92.316573,92.286996,94.056286,94.077514,94.168054,93.960368,93.933535,93.965403,92.190222,92.175219,92.231270,94.870839,94.735079,94.760015,3.523255,3.522459,3.538631,68.163809,68.210039,68.266831,59.911342,59.905166,59.926736,57.044577,57.030032,56.987878,30.496746,30.595648,25.254507,25.289600,27.475404,27.543044
462,89.672595,84.601448,84.620517,92.243896,92.247639,92.258987,92.314341,92.338015,92.303483,94.092339,94.075654,94.160606,93.960675,93.930657,93.983964,92.176811,92.210411,92.189520,94.883458,94.776766,94.763180,3.486219,3.548166,3.496672,68.220036,68.259191,68.351746,59.942051,59.977706,59.985703,57.104076,57.079022,57.119064,30.544817,30.580461,25.253961,25.293181,27.559781,27.628694
461,89.738789,84.600056,84.706056,92.280937,92.351262,92.392580,92.445580,92.424273,92.465041,94.296496,94.307424,94.401259,94.182021,94.185892,94.157929,92.380133,92.417309,92.391083,95.079401,94.958173,94.966041,3.610350,3.542412,3.565983,68.280526,68.348452,68.390800,60.044152,60.054212,60.041042,57.113570,57.155220,57.208086,30.614002,30.647851,25.254475,25.313481,27.639222,27.647936
460,89.673231,84.593837,84.729625,92.235441,92.247131,92.265647,92.349828,92.381413,92.378619,94.141352,94.221697,94.262094,94.020779,94.033217,94.014138,92.256910,92.261298,92.268672,94.915204,94.792444,94.804093,3.544968,3.484416,3.538221,68.288866,68.285012,68.355650,60.033823,60.039896,60.028453,57.193914,57.197931,57.188238,30.627621,30.672142,25.267675,25.425660,27.700698,27.760047
459,89.617237,84.549573,84.658454,92.260392,92.259345,92.258473,92.353924,92.360129,92.391964,94.221662,94.183206,94.277249,93.987434,94.053755,94.057309,92.300509,92.284719,92.241265,94.917792,94.826776,94.809851,3.557519,3.518415,3.582845,68.217329,68.224892,68.346637,59.893596,59.965153,59.988614,57.124861,57.110113,57.184098,30.525820,30.575702,25.271162,25.406862,27.641374,27.706369
458,89.650232,84.608076,84.657448,92.159569,92.231987,92.203327,92.304234,92.338712,92.361610,94.110112,94.175136,94.277217,94.019307,93.973590,93.941097,92.197380,92.225612,92.201829,94.901136,94.784232,94.836115,3.507313,3.542552,3.571134,68.180452,68.274865,68.331856,59.947485,59.970527,59.935663,57.125898,57.113617,57.089183,30.559940,30.530232,25.197158,25.335268,27.606269,27.667052
457,89.537696,84.425391,84.542832,92.163855,92.171467,92.195322,92.240013,92.236318,92.265009,94.112596,94.062764,94.178079,93.922695,93.989079,93.930014,92.149638,92.195615,92.193619,94.867408,94.789455,94.742988,3.518899,3.518435,3.536466,68.146864,68.224161,68.306763,59.925099,59.921127,59.925548,57.081396,57.081458,57.137658,30.444034,30.535117,25.127542,25.287505,27.626229,27.657904
456,89.594641,84.526015,84.71095,92.106597,92.145397,92.134793,92.278750,92.301368,92.318040,94.215314,94.176285,94.255599,93.990956,93.974668,93.951855,92.236373,92.295876,92.249065,94.971980,94.805966,94.856063,3.404795,3.516879,3.466399,68.222058,68.230972,68.298480,59.871385,59.927294,59.922284,57.136292,57.102407,57.214317,30.482009,30.517106,25.209927,25.238026,27.569896,27.649767
455,89.622425,84.51995,84.605214,92.143518,92.158411,92.190940,92.325476,92.330012,92.373486,94.253959,94.235686,94.318355,94.044278,94.016469,94.025773,92.250247,92.301586,92.306015,94.969994,94.895956,94.929322,3.547845,3.488638,3.543344,68.205212,68.313424,68.318315,59.917396,59.886092,59.934936,57.106634,57.150460,57.195752,30.475825,30.463326,25.227229,25.242451,27.575734,27.684405
454,89.526581,84.441864,84.492317,92.113463,92.107107,92.099354,92.263752,92.256740,92.271485,94.129706,94.152147,94.221199,93.897447,93.971906,93.921072,92.150778,92.165224,92.179464,94.846101,94.759480,94.770911,3.449499,3.553265,3.546029,68.260194,68.296569,68.313287,59.939364,59.967503,60.011473,57.217381,57.234616,57.237433,30.464969,30.578686,25.183957,25.281417,27.688909,27.687541
453,89.524572,84.43127,84.51115,92.057179,92.044357,92.071170,92.242248,92.285234,92.312546,94.172391,94.199502,94.255033,94.004297,93.947080,93.955750,92.222949,92.236209,92.193868,94.892299,94.813756,94.818759,3.489852,3.471814,3.510046,68.258042,68.311993,68.371770,59.895806,59.946043,59.940975,57.199663,57.234869,57.238329,30.491951,30.554748,25.148376,25.160722,27.692164,27.719699
452,89.454902,84.290698,84.444045,92.017892,92.031012,92.015891,92.213436,92.161188,92.220032,94.130135,94.123149,94.212221,93.895089,93.868704,93.912348,92.097639,92.118558,92.165918,94.870410,94.793439,94.788507,3.569324,3.522006,3.485469,68.239601,68.254345,68.344109,59.903168,59.910684,59.952508,57.234766,57.206212,57.218214,30.510319,30.468080,25.070561,25.241567,27.677322,27.675484
451,89.490973,84.461161,84.418128,92.051238,92.055889,92.207593,92.252484,92.237789,92.249867,94.206368,94.232507,94.298666,93.952471,93.945799,94.005112,92.212096,92.262201,92.263904,94.990316,94.902312,94.896591,3.467832,3.494939,3.489224,68.213685,68.269456,68.309892,59.895686,59.922878,59.920527,57.178362,57.229162,57.195763,30.331635,30.423273,25.017098,25.120350,27.668830,27.677860
450,89.463771,84.344892,84.348895,92.022359,92.008521,92.219240,92.276833,92.289164,92.346105,94.268297,94.262039,94.345530,94.006416,93.992980,93.965161,92.235438,92.283508,92.227215,94.956089,94.898616,94.883424,3.448106,3.500854,3.510139,68.254067,68.341314,68.355615,59.928436,59.955063,59.960080,57.243253,57.240277,57.208589,30.391089,30.341784,25.068506,25.090943,27.705020,27.730036
449,89.447083,84.174741,84.333436,91.973066,92.006542,92.110250,92.238671,92.216664,92.274909,94.201871,94.170966,94.308138,93.947546,93.898967,93.909995,92.187937,92.170509,92.180519,94.893801,94.840766,94.813920,3.528251,3.450041,3.510192,68.294901,68.377576,68.375570,59.988478,59.982823,60.003879,57.262180,57.318638,57.315292,30.362559,30.486406,25.023304,25.132580,27.691569,27.730069
448,89.386795,84.254471,84.349538,91.968578,91.989665,92.108573,92.171997,92.236671,92.210334,94.193361,94.175615,94.265616,93.895821,93.878366,93.831432,92.172846,92.145468,92.115465,94.865478,94.753289,94.743269,3.539196,3.533885,3.507382,68.356472,68.380614,68.415802,59.926876,60.003653,59.990414,57.303636,57.334413,57.314499,30.407473,30.394473,25.040164,25.164340,27.795135,27.771419
447,89.396976,84.225575,84.362195,91.964132,91.932241,92.081959,92.190329,92.198091,92.199160,94.164685,94.191390,94.223750,93.846521,93.858940,93.847724,92.113866,92.140099,92.121910,94.873706,94.737276,94.766852,3.488147,3.446389,3.511271,68.379070,68.391149,68.447329,59.956383,59.974570,59.998539,57.257999,57.270015,57.302805,30.385427,30.455618,25.006307,25.087449,27.747277,27.751008
446,89.37898,84.242536,84.284456,91.856041,91.904411,91.960502,92.104753,92.103008,92.119297,94.096640,94.073456,94.137846,93.780242,93.765428,93.775472,92.007386,92.031044,92.033213,94.754077,94.713533,94.655287,3.497916,3.437050,3.495010,68.328247,68.433887,68.436088,59.955819,59.971147,59.970514,57.310753,57.254793,57.311212,30.414038,30.364077,25.026941,25.100399,27.774878,27.847700
445,89.309931,84.160477,84.248368,91.865743,91.870800,91.933736,92.103466,92.119574,92.125573,94.063242,94.091228,94.170816,93.830378,93.784988,93.818052,92.091005,92.046548,92.032223,94.821118,94.730328,94.691392,3.495844,3.443184,3.446250,68.348984,68.363222,68.421571,59.891168,59.902326,59.921412,57.290936,57.278105,57.278537,30.320321,30.323806,24.957836,25.093118,27.771338,27.761596
444,89.302604,84.054017,84.218591,91.868327,91.853680,91.899702,92.117091,92.115461,92.125457,94.119678,94.187432,94.204613,93.855058,93.851788,93.865961,92.118978,92.135916,92.092936,94.909890,94.741893,94.806320,3.476576,3.475031,3.451045,68.296818,68.368972,68.402607,59.877388,59.917350,59.896187,57.212936,57.260587,57.292641,30.247376,30.343931,24.999444,25.029870,27.648236,27.752824
443,89.318351,84.087055,84.139549,91.831177,91.908417,91.870532,92.099185,92.110548,92.158727,94.092606,94.163159,94.200994,93.818483,93.857455,93.794508,92.038881,92.066751,92.109055,94.843528,94.758082,94.734812,3.544030,3.438249,3.569742,68.333015,68.404137,68.455136,59.956375,59.922040,59.959285,57.298874,57.332186,57.266343,30.211144,30.286002,25.002164,24.989282,27.783567,27.854128
442,89.284246,84.146795,84.135329,91.851045,91.831205,91.868849,92.073623,92.057894,92.165533,94.170119,94.156925,94.199102,93.847263,93.842662,93.860262,92.096147,92.107048,92.087954,94.836462,94.721699,94.733338,3.539239,3.474809,3.455833,68.456813,68.484497,68.530281,59.933215,59.991765,59.989142,57.322230,57.378786,57.367200,30.292069,30.321901,24.928134,25.112363,27.821285,27.874618
441,89.245028,84.095557,84.094551,91.832110,91.825664,91.819234,92.073114,92.035587,92.116736,94.120077,94.125801,94.201913,93.791654,93.796857,93.780252,92.054983,92.090005,92.062529,94.843848,94.735593,94.749325,3.509388,3.436412,3.538012,68.445827,68.466752,68.574036,59.972976,60.014028,59.989593,57.310731,57.295896,57.357726,30.360567,30.209674,25.058392,25.148990,27.788078,27.831656
440,89.260761,84.086573,84.109774,91.816626,91.871623,91.848723,92.104288,92.104182,92.073784,94.162993,94.152939,94.220451,93.840022,93.876812,93.867481,92.077752,92.087613,92.133674,94.861796,94.805179,94.731356,3.460561,3.389399,3.454338,68.472571,68.572704,68.553955,60.003300,60.068385,60.024404,57.363466,57.373608,57.346772,30.369612,30.294310,25.029911,25.170632,27.853087,27.858634
439,89.181192,84.059132,84.091268,91.780958,91.788679,91.777602,92.013491,92.022971,91.976012,94.007445,94.048026,94.166943,93.748353,93.773797,93.739521,92.041714,92.044067,92.032266,94.801404,94.723783,94.713087,3.467806,3.484858,3.474131,68.426633,68.454955,68.521429,59.978363,59.993018,59.973938,57.341148,57.370991,57.339812,30.194215,30.271190,24.954582,25.163307,27.834930,27.886649
438,89.159922,83.963718,84.067564,91.758304,91.747980,91.733243,91.964332,91.954132,91.959647,93.981847,94.004482,94.093754,93.704870,93.727309,93.744830,91.972234,91.938072,91.975151,94.798924,94.677476,94.689038,3.398400,3.478065,3.445914,68.425126,68.529874,68.516991,59.973734,59.959994,59.954152,57.323208,57.329422,57.370970,30.201099,30.275335,25.034576,25.073928,27.830391,27.834842
437,89.167437,83.803837,83.939334,91.735071,91.729237,91.774198,91.996482,91.958004,91.982635,94.034630,94.026076,94.123595,93.812136,93.844588,93.771398,91.936606,92.003909,92.000014,94.798913,94.709027,94.709016,3.462498,3.432097,3.427469,68.426479,68.451798,68.503034,59.970997,59.952809,59.993578,57.319088,57.307826,57.335319,30.176520,30.262162,24.979441,25.027375,27.901914,27.893436
436,89.125403,83.938835,84.067783,91.734877,91.760121,91.771477,91.957281,91.964788,91.965257,94.062662,94.044104,94.171553,93.703538,93.747563,93.731786,92.054509,92.052576,92.020586,94.814823,94.739234,94.743112,3.483488,3.437862,3.451552,68.512703,68.467302,68.554305,59.998819,60.009690,60.005302,57.318023,57.343066,57.352139,30.295508,30.316180,24.949180,25.047128,27.889007,27.882106
435,89.099069,83.923251,83.975923,91.729085,91.722946,91.787181,91.933771,91.954884,91.925936,94.023273,94.022537,94.068603,93.749699,93.788119,93.721892,91.982180,92.033294,92.009010,94.794801,94.719004,94.706481,3.465550,3.481041,3.487084,68.559865,68.649506,68.596106,60.042301,60.076536,60.082403,57.340230,57.418603,57.399887,30.170899,30.311787,24.964998,25.069381,27.887259,27.947132
434,89.113471,83.837377,84.01456,91.726074,91.762035,91.728790,91.877131,91.876898,91.913774,94.032814,93.992311,94.069892,93.781796,93.777899,93.720147,91.961885,92.000429,92.013635,94.772800,94.691543,94.727261,3.450112,3.403357,3.508303,68.542419,68.644557,68.640973,60.074046,60.079844,60.111877,57.371246,57.376755,57.381560,30.277461,30.323128,25.038105,25.175119,27.975016,28.017468
433,89.08418,83.821819,83.92906,91.720952,91.781381,91.750269,91.894234,91.887608,91.930167,94.030629,94.043830,94.094987,93.824388,93.780862,93.783257,92.063923,92.062436,91.996130,94.831943,94.750032,94.783733,3.433556,3.404329,3.466578,68.612891,68.539252,68.689686,60.050721,60.115870,60.069270,57.399114,57.402215,57.422193,30.294007,30.289291,25.081923,25.179837,27.981356,28.030746
432,89.157408,83.981331,83.989581,91.856430,91.790093,91.855707,91.957051,92.000430,92.000648,94.102017,94.155424,94.224978,93.966524,93.855741,93.915842,92.187914,92.146588,92.137636,94.951141,94.900633,94.904634,3.466210,3.446737,3.469069,68.576661,68.637857,68.707553,60.060649,60.076165,60.071185,57.402040,57.437182,57.454815,30.356882,30.286931,25.128589,25.093328,28.003601,27.980836
431,89.089633,83.927526,83.924183,91.750991,91.782460,91.812793,91.887207,91.842393,91.916221,94.033628,94.044558,94.158588,93.838372,93.814062,93.851874,92.093888,92.087768,92.083749,94.909913,94.842762,94.830427,3.463715,3.436642,3.460794,68.628522,68.661089,68.707782,60.088266,60.092061,60.087514,57.381409,57.443373,57.390621,30.264948,30.316872,25.062854,25.071966,28.036267,28.104320
430,89.035559,83.890283,83.942851,91.687739,91.698990,91.750654,91.833423,91.873809,91.861853,94.051896,94.008414,94.076869,93.833287,93.797946,93.791583,92.048962,92.095010,92.069384,94.851163,94.799713,94.785007,3.457811,3.457733,3.396493,68.630623,68.705291,68.667311,60.066360,60.114787,60.124943,57.417075,57.432992,57.399356,30.198890,30.260162,25.064645,25.154738,28.002962,28.109939
429,89.03886,83.913553,83.886192,91.738547,91.746578,91.766479,91.809118,91.805996,91.830902,93.937145,93.909933,94.052202,93.741303,93.714315,93.719573,91.953933,91.926263,91.951955,94.735673,94.675241,94.677189,3.464687,3.460850,3.511102,68.798029,68.834252,68.889081,60.260131,60.269760,60.267311,57.553730,57.557294,57.560749,30.415097,30.470373,25.196223,25.262756,28.117009,28.216118
428,89.012255,83.802987,83.906723,91.762349,91.780459,91.780738,91.871303,91.878201,91.912530,94.071081,94.061638,94.081426,93.820050,93.832629,93.828271,92.072802,92.086116,92.072991,94.850632,94.780696,94.789470,3.475470,3.484847,3.500149,68.741813,68.835747,68.844509,60.233490,60.222344,60.220779,57.523224,57.514044,57.538198,30.321380,30.426554,25.145408,25.237408,28.119546,28.173231
427,89.047136,83.792612,83.894385,91.775693,91.772747,91.800589,91.873804,91.899869,91.893242,94.059459,94.038324,94.129115,93.919970,93.882821,93.835728,92.065169,92.083802,92.055913,94.877241,94.802144,94.785003,3.456109,3.486227,3.495163,68.803590,68.865940,68.892348,60.281893,60.293028,60.304046,57.538193,57.555332,57.575753,30.376084,30.385143,25.116546,25.259084,28.204483,28.187100
426,88.989935,83.733534,83.788825,91.771597,91.745309,91.772771,91.860292,91.851045,91.869239,94.041478,94.015705,94.117205,93.780406,93.844285,93.806882,92.042287,92.063726,92.008830,94.813785,94.766515,94.788719,3.493840,3.533576,3.488136,68.826535,68.857368,68.922254,60.261859,60.293318,60.313311,57.576726,57.590512,57.608545,30.289586,30.386816,25.128322,25.233213,28.197568,28.261739
425,89.001228,83.815238,83.833035,91.801820,91.776448,91.777489,91.868871,91.876100,91.888706,94.069971,94.040216,94.145961,93.891488,93.931892,93.903211,92.108960,92.100055,92.109408,94.869061,94.828462,94.809968,3.488047,3.500018,3.488700,68.798343,68.887660,68.965530,60.267503,60.310662,60.316311,57.626617,57.576294,57.604563,30.298696,30.370791,25.198900,25.197572,28.214168,28.290692
424,89.020819,83.677653,83.802329,91.747584,91.809070,91.768439,91.853069,91.890615,91.895789,94.022974,94.022559,94.169339,93.876929,93.926467,93.875136,92.081223,92.100897,92.121774,94.893819,94.783139,94.784400,3.490657,3.540376,3.505397,68.924544,68.948210,68.967650,60.351006,60.376505,60.372892,57.658699,57.663328,57.674138,30.360354,30.351103,25.160719,25.310632,28.271100,28.301489
423,88.996351,83.751125,83.94133,91.820575,91.862180,91.856620,91.873757,91.911307,91.937801,94.071500,94.103717,94.193382,93.942008,93.950652,93.919407,92.157304,92.115294,92.127256,94.852168,94.786305,94.795218,3.494764,3.506940,3.469473,68.914462,69.042839,69.091595,60.399327,60.455266,60.414850,57.708247,57.713396,57.729040,30.447334,30.363620,25.198926,25.325412,28.329794,28.446469
422,89.041886,83.802087,83.823828,91.836515,91.855123,91.871043,91.942428,91.948247,91.965035,94.178946,94.189384,94.275003,93.993883,93.988714,94.027619,92.247131,92.249710,92.227674,94.983478,94.897365,94.860664,3.558618,3.508093,3.555801,69.009555,69.035555,69.135406,60.482828,60.507524,60.491161,57.808481,57.763850,57.801245,30.429436,30.564620,25.245606,25.357084,28.451587,28.399435
421,88.950924,83.630436,83.801561,91.769501,91.799302,91.816156,91.895571,91.855379,91.860817,94.069780,94.096720,94.163181,93.954629,93.920445,93.885809,92.100436,92.168270,92.174301,94.878939,94.804054,94.746110,3.590857,3.512720,3.567671,69.010786,69.071238,69.070950,60.509439,60.504201,60.530395,57.706649,57.793459,57.756016,30.517873,30.541599,25.256491,25.407753,28.375866,28.412233
420,88.956811,83.780292,83.763441,91.745772,91.739131,91.864695,91.866487,91.844336,91.853381,94.044507,94.019812,94.137281,93.903888,93.909953,93.856718,92.133968,92.090374,92.103061,94.847773,94.733709,94.763751,3.573688,3.584376,3.510098,69.063728,69.050776,69.066082,60.484382,60.489655,60.509757,57.803356,57.793728,57.823153,30.499570,30.474500,25.269539,25.366230,28.395133,28.470810
419,88.995794,83.647264,83.78398,91.864160,91.856934,91.881534,91.900930,91.903679,91.913799,94.097744,94.144078,94.188825,94.026079,94.011984,94.003251,92.221415,92.224083,92.235957,94.962326,94.870178,94.864370,3.471658,3.523692,3.550688,68.965176,69.060087,69.103678,60.436973,60.561975,60.552570,57.778548,57.757746,57.824028,30.420298,30.613665,25.321287,25.325878,28.396133,28.441260
418,88.921224,83.721731,83.812456,91.802524,91.844866,91.879164,91.814524,91.817642,91.817318,94.094662,94.102453,94.215485,94.001996,94.003057,94.003248,92.207824,92.187535,92.195562,94.904285,94.843212,94.839275,3.581499,3.577283,3.547473,69.051773,69.054744,69.133229,60.543634,60.606887,60.573850,57.839092,57.868327,57.822480,30.505808,30.440571,25.346902,25.435535,28.478189,28.584711
417,88.896272,83.650192,83.711257,91.716296,91.774828,91.784819,91.739749,91.826860,91.767728,94.076421,94.033672,94.129478,93.932846,93.908530,93.852582,92.093689,92.125557,92.122404,94.863025,94.785690,94.786405,3.555003,3.570053,3.512320,69.015116,69.116129,69.129823,60.537989,60.561065,60.526956,57.794231,57.858649,57.868475,30.478963,30.636487,25.360086,25.451041,28.431781,28.542212
416,88.851933,83.600401,83.719047,91.748196,91.772658,91.803263,91.673625,91.669041,91.738709,93.932198,93.970145,94.002987,93.829409,93.847151,93.817320,92.031941,92.018687,92.051646,94.773597,94.648783,94.678864,3.527914,3.528631,3.537321,69.011624,69.083769,69.141186,60.577688,60.604262,60.605527,57.856637,57.834166,57.870653,30.483058,30.595106,25.390932,25.416090,28.614125,28.565501
415,88.872091,83.626319,83.750002,91.743171,91.756773,91.751469,91.691984,91.693763,91.726659,93.942189,93.895901,94.028831,93.887354,93.873281,93.850717,92.023658,92.098911,92.083381,94.801441,94.772257,94.728371,3.530353,3.473273,3.575497,69.084280,69.142416,69.134833,60.621012,60.606941,60.642472,57.867751,57.821495,57.877313,30.359139,30.447888,25.380384,25.469564,28.490286,28.529105
414,88.833347,83.535487,83.783041,91.820944,91.770053,91.818057,91.735747,91.741361,91.745445,93.979613,94.040247,94.106642,93.832779,93.945370,93.916272,92.202990,92.164011,92.170337,94.924718,94.834868,94.846573,3.506866,3.456289,3.480308,69.023358,69.126610,69.189938,60.618599,60.688396,60.634698,57.905260,57.898146,57.916399,30.424032,30.346380,25.303839,25.427107,28.649998,28.505624
413,88.760722,83.486609,83.644358,91.723517,91.774894,91.778304,91.700637,91.706946,91.605239,93.945165,93.903548,93.978061,93.841196,93.856510,93.902328,92.092708,92.060855,92.100479,94.790037,94.784777,94.735672,3.545427,3.544678,3.549501,69.092451,69.119892,69.184273,60.608146,60.678838,60.744158,57.843636,57.970413,57.951519,30.471414,30.462561,25.239636,25.331911,28.612665,28.546135
